AEX,AEY,AEZ,AAX,AAY,AAZ,ABX,ABY,ABZ,REAX,REAY,REAZ,REBX,REBY,REBZ,READ,REBD,AEVX,AEVY,AEVZ,AAVX,AAVY,AAVZ,AABX,AABY,AABZ,Ea,Aa,Ba
0.9999916066374366,0.15001244166910005,2.9871249533093704e-05,0.005541856283703095,-0.14996130932353363,0.02143903223748705,2.0012819580520538,0.15001184186749333,-1.4220718612233085e-05,0.9944497503537335,0.2999737509926337,-0.021409160987953958,-1.0012903514146172,5.998016067154666e-07,4.409196814532679e-05,1.0387081193786798,1.0012903514147968,0.0,0.0,-1.5460456167286054e-05,0.15,0.0,-0.03226369540815154,0.05,0.0,1.6334874771595326e-06,8,5,3
1.010953303269515,0.15001683750297617,9.754981567038933e-05,0.019684641340783952,-0.14964449476958636,0.02179558005925404,2.00808825468715,0.15001585472771908,4.345476974579193e-05,0.9912686619287311,0.29966133227256253,-0.021698030243583653,-0.9971349514176349,9.827752570912285e-07,5.40950459245974e-05,1.0355725344858002,0.9971349514181191,0.2,0.0,-8.627910460938077e-05,0.15,0.0,-0.035148540841938775,0.05,0.0,-0.00010639629756586307,0,5,3
1.03516151256675,0.1500272555388825,0.00023185869293626603,0.04358301587397538,-0.1492816777533178,0.00961783528159754,2.0164615670651114,0.15001881730322336,-1.1260702802697819e-05,0.9915784966927745,0.2993089332922003,-0.009385976588661275,-0.9813000544983614,8.4382356591306e-06,0.00024311939573896384,1.035767228991156,0.9813000545346418,0.1,0.0,-0.00020244973336725326,0.15,0.0,-0.017781448742562687,0.05,0.0,-4.583328979158487e-05,6,5,3
1.063814625239556,0.15001225844527485,-0.002859628549559569,0.07846202909278936,-0.1489917497891636,0.006478410530657359,2.0283335947593626,0.15001833106333057,-0.00017723700742979133,0.9853525961467666,0.29900400823443846,-0.009338039080216928,-0.9645189695198066,-6.0726180557135745e-06,-0.002682391542129778,1.0297199306964167,0.9645189695389232,0.2,0.0,-0.6,0.15,0.0,-0.014346629662776528,0.05,0.0,0.00020475196678548883,4,5,3
1.0887508607263547,0.14950323185723952,-0.05027278039788286,0.10339636657996806,-0.14885245051132295,0.004351217824593207,2.0367531695932897,0.1500153676942145,-0.00022755348593269046,0.9853544941463867,0.29835568236856247,-0.05462399822247607,-0.9480023088669349,-0.0005121358369749862,-0.05004522691195017,1.0295336771257617,0.9480024472015645,0.05,0.0,-0.6,0.15,0.0,-0.011506177568479672,0.05,0.0,0.0002901045815621503,7,5,3
1.1055101270623695,0.1477608301942606,-0.1568210230528764,0.1335486651441323,-0.1487608037923225,0.0018435581449998707,2.046821359565828,0.15001207299014888,-0.00027667831638046077,0.9719614619182372,0.2965216339865831,-0.15866458119787627,-0.9413112325034583,-0.0022512427958882864,-0.15654434473649595,1.0161860867362384,0.9413139245391549,0.1,0.0,-0.6,0.15,0.0,-0.00689596775050884,0.05,0.0,0.0003747741740961448,6,5,3
1.1349117974109324,0.14154933762186664,-0.22767565968464004,0.16847501363265546,-0.14871693874958916,0.0007033051698402539,2.0579377526542553,0.15000274773777228,-0.0004172790637138587,0.9664367837782769,0.2902662763714558,-0.22837896485448028,-0.9230259552433229,-0.00845341011590564,-0.22725838062092618,1.009086006363308,0.9230646641462538,0.2,0.0,-0.6,0.15,0.0,-0.005717856158495559,0.05,0.0,0.0005738374068258131,0,5,3
1.161926858047345,0.135153559734041,-0.2030861507364502,0.19332527840133545,-0.14870185924680493,0.00017456983266907013,2.066107569981982,0.14999988773775266,-0.0003526286844705084,0.9686015796460095,0.28385541898084593,-0.20326072056911926,-0.9041807119346372,-0.014846328003711662,-0.2027335220519797,1.0093378616585906,0.9043025894521265,0.15,0.0,0.6,0.15,0.0,-0.00477723318236558,0.05,0.0,0.0005293172341968677,1,5,3
1.207847717665753,0.12929534404850068,-0.05713693526037825,0.2285593801164339,-0.14871260714841492,-0.0009240236583390972,2.0792416785404484,0.15000034782361518,-9.636456555002498e-05,0.9792883375493191,0.27800795119691557,-0.05621291160203915,-0.8697659875560422,-0.02070447237732778,-0.0570148033398063,1.0179852990042715,0.8700123839841367,0.2,0.0,0.6,0.15,0.0,-0.0035041103482251375,0.05,0.0,0.000233715117921172,0,5,3
1.2375010442603556,0.12868714531439626,0.005446420231452735,0.25848582036129486,-0.14874811365053625,-0.0013022086678883178,2.0875055283149715,0.15000336905820608,-4.7094759136452715e-05,0.9790152238990607,0.2774352589649325,0.006748628899341053,-0.8500044840546159,-0.021316223743809815,0.005493514990589188,1.0175662786978876,0.8502717238081307,0.05,0.0,0.15461165791903633,0.15,0.0,-0.0022313891667611187,0.05,0.0,5.9411944684878146e-05,3,5,3
