AEX,AEY,AEZ,AAX,AAY,AAZ,ABX,ABY,ABZ,REAX,REAY,REAZ,REBX,REBY,REBZ,READ,REBD,AEVX,AEVY,AEVZ,AAVX,AAVY,AAVZ,AABX,AABY,AABZ,Ea,Aa,Ba
1.008451085873834,0.15005708956081207,0.006576624251482461,-8.396173920001589e-06,-0.14998753579207694,3.0214729567644835e-05,2.0012819573263965,0.15001184212887111,-1.4232783120093262e-05,1.008459482047754,0.300044625352889,0.0065464095219148165,-0.9928308714525624,4.5247431940953486e-05,0.006590857034602555,1.0521488982720932,0.9928308724836192,0.1,0.0,-0.009013162927032905,0.15,0.0,-4.6885894674366434e-05,0.05,0.0,-1.8124588203091487e-05,6,5,3
1.03352161804725,0.14978544689550832,-0.04570610415796616,0.015613215252003343,-0.1499829639819199,0.0001005332128693728,2.008088270752013,0.15001584976331392,4.2262272802460766e-05,1.0179084027952465,0.2997684108774282,-0.04580663737083553,-0.9745666527047632,-0.00023040286780559582,-0.04574836643076862,1.0611308197584068,0.9745666799401916,0.15,0.0,-0.6,0.15,0.0,-0.00016274708942473054,0.05,0.0,-0.00011622595353428202,1,5,3
1.0590514029134992,0.14742783867673398,-0.14263064193967182,0.04062542496809195,-0.14998377288619574,2.4498107098091712e-05,2.0164615677514726,0.15001882020442026,-1.0778938412976421e-05,1.0184259779454072,0.2974116115629297,-0.1426551400467699,-0.9574101648379734,-0.0025909815276862758,-0.14261986300125884,1.0609642497494993,0.9574136707402668,0.05,0.0,0.06927433312998904,0.15,0.0,-8.396318531958941e-05,0.05,0.0,-4.6565607032441686e-05,3,5,3
1.0729887957985338,0.14519645203525214,-0.15950401620404409,0.07041989737309576,-0.14998209918574054,5.086872463550924e-05,2.026606620097881,0.15001892608938233,-0.00016383839989439518,1.002568898425438,0.2951785512209927,-0.15955488492867959,-0.9536178242993474,-0.004822474054130194,-0.1593401778041497,1.0451195018709203,0.9536300179196456,0.05,0.0,0.6,0.15,0.0,-0.00010380015523806478,0.05,0.0,0.00018267063531749638,3,5,3
1.0877436592003702,0.14349674378435093,-0.06820648153546165,0.1003471901336524,-0.14997635595479517,0.00013906244510376682,2.036753249684825,0.15001530397351046,-0.00023063397321173228,0.9873964690667179,0.2934730997391461,-0.06834554398056542,-0.9490095904844547,-0.006518560189159528,-0.06797584756224992,1.0300865242279043,0.949031977574208,0.2,0.0,0.6,0.15,0.0,-0.0002874071515085626,0.05,0.0,0.00029493771482697994,0,5,3
1.115526305091717,0.14334066882420649,0.08736727175059367,0.13557754683030646,-0.14997270520625441,1.8550346590854948e-05,2.048509203065263,0.1500083450513471,-0.0003351892659113752,0.9799487582614106,0.29331337403046087,0.08734872140400281,-0.9329828979735459,-0.006667676227140623,0.08770246101650504,1.0229038587292618,0.9330067233505802,0.0,0.0,0.12398384844904133,0.15,0.0,-0.0001448847179131359,0.05,0.0,0.00047496706105052425,8,5,3
1.1271861818556346,0.14506963100537557,0.16441947159818018,0.16544456213634828,-0.14997335817905977,9.383181333494959e-06,2.057946894768737,0.15000254013445222,-0.000422556207432802,0.9617416197192863,0.29504298918443533,0.16441008841684668,-0.9307607129131026,-0.004932909129076651,0.164842027805613,1.0059807694817844,0.9307737847054904,0.15,0.0,-0.10885678187976147,0.15,0.0,-7.576398401866406e-05,0.05,0.0,0.0006189184069324335,5,5,3
1.147129696702867,0.1478508645853014,0.11568270293396007,0.1953260393347615,-0.14996759825570113,9.801141933120487e-05,2.067787014700214,0.1499991807022873,-0.0003248319240116506,0.9518036573681055,0.29781846284100255,0.11558469151462887,-0.920657317997347,-0.0021483161169859044,0.11600753485797173,0.997309399829501,0.9206598244977384,0.2,0.0,-0.6,0.15,0.0,-0.0002312652947183235,0.05,0.0,0.0004899788783931386,4,5,3
1.1768936551538862,0.15057363185734246,0.05040822272940141,0.22538281448934372,-0.1499619360439589,6.637120515569674e-05,2.0776227432181438,0.14999955189562456,-0.00012593830320710707,0.9515108406645425,0.30053556790130137,0.050341851524245716,-0.9007290880642576,0.0005740799617179049,0.050534161032608514,0.9978449315779994,0.9007292710092591,0.15,0.0,-0.6,0.15,0.0,-0.00030252575833278583,0.05,0.0,0.0001904011360621227,5,5,3
1.2094257959377814,0.14994217591819228,-0.10755182656993865,0.26031513093443387,-0.14996488550176304,-2.5852650928011693e-05,2.0875145360972454,0.15000298695553008,-5.475991539100293e-05,0.9491106650033476,0.2999070614199553,-0.10752597391901064,-0.8780887401594639,-6.081103733779347e-05,-0.10749706665454765,0.9953669172283403,0.8780887422651635,0.1,0.0,-0.6,0.15,0.0,-0.00011529531120037709,0.05,0.0,8.8241635316994e-05,2,5,3
1.2302839286589238,0.1469084068403822,-0.17095708365296228,0.2901726383622536,-0.14996084097745127,3.679622444326937e-05,2.097462843069362,0.15000674625654922,3.4479417966216265e-06,0.9401112902966702,0.29686924781783347,-0.17099387987740555,-0.8671789144104383,-0.003098339416167023,-0.1709605315947589,0.985870472447165,0.867184449413851,0.2,0.0,0.16152048679188008,0.15,0.0,-0.00015215154900722323,0.05,0.0,-2.7659434521902628e-05,4,5,3
1.2623084568693723,0.14066428925511654,-0.2210367175640994,0.3152118516326683,-0.1499572431112794,8.370669348547204e-05,2.10746939398621,0.15001063913586946,6.334227795840323e-05,0.947096605236704,0.29062153236639593,-0.22112042425758488,-0.8451609371168376,-0.009346349880752919,-0.2211000598420578,0.9906830243452652,0.8452126146031569,0.0,0.0,-0.6,0.15,0.0,-0.00025734794220773176,0.05,0.0,-0.00013047720315427516,8,5,3
1.2863612810779932,0.13447649981261806,-0.2828361908395154,0.34534284491002537,-0.14995754445537118,-4.866668023989176e-05,2.1175387142157636,0.150014776936384,4.4684674995937536e-05,0.9410184361679679,0.28443404426798924,-0.2827875241592755,-0.8311774331377704,-0.015538277123765931,-0.28288087551451135,0.9830658282875325,0.8313226590280501,0.05,0.0,-0.6,0.15,0.0,-8.944770019682736e-05,0.05,0.0,-0.00011628346706737849,7,5,3
1.3004020434997798,0.1300131976233439,-0.34920966522420216,0.3651850519471173,-0.14996055628048294,-9.392815137768724e-05,2.1276736258277267,0.15001630788465709,-0.00011104212267988411,0.9352169915526625,0.27997375390382684,-0.34911573707282445,-0.8272715823279468,-0.020003110261313184,-0.3490986231015223,0.9762254474063936,0.8275133807664449,0.05,0.0,-0.6,0.15,0.0,9.413162767288633e-06,0.05,0.0,7.129692062178504e-05,3,5,3
1.320492327740985,0.12083297396796217,-0.48723387116596883,0.39998962635461743,-0.1499571730207254,-2.7573327891371676e-05,2.1394982944398726,0.15001261201026264,-0.0001864771588456791,0.9205027013863676,0.27079014698868753,-0.48720629783807745,-0.8190059666988876,-0.029179638042300476,-0.48704739400712316,0.9595063975637449,0.8195256095843857,0.2,0.0,0.6,0.15,0.0,-9.211634628635687e-05,0.05,0.0,0.00022306353231985434,0,5,3
1.344450397291083,0.1081528794794679,-0.4639405501858223,0.4300306510276564,-0.14995557762486922,-4.2971812810410685e-05,2.1479212872372195,0.15001098099010485,-0.00021052148678313122,0.9144197462634267,0.2581084571043371,-0.4638975783730119,-0.8034708899461365,-0.041858101510636944,-0.4637300286990392,0.9501491714384911,0.8045604835268206,0.2,0.0,0.6,0.15,0.0,-0.00011564141822312974,0.05,0.0,0.0002788043611374188,4,5,3
