AEX,AEY,AEZ,AAX,AAY,AAZ,ABX,ABY,ABZ,REAX,REAY,REAZ,REBX,REBY,REBZ,READ,REBD,AEVX,AEVY,AEVZ,AAVX,AAVY,AAVZ,AABX,AABY,AABZ,Ea,Aa,Ba
1.007302119055944,0.14995980215252774,-0.008673009712089527,-8.395998928522816e-06,-0.1499875357909659,3.0211619149287062e-05,2.001281957578401,0.1500118425083428,-1.40295450548584e-05,1.0073105150548725,0.29994733794349365,-0.008703221331238815,-0.9939798385224572,-5.204035581504729e-05,-0.00865898016703467,1.0510199233504096,0.9939798398847578,0.05,0.0,0.014037737267458836,0.15,0.0,-4.688123341680287e-05,0.05,0.0,-1.843071020652949e-05,3,5,3
1.023451620598353,0.1498139917956181,-0.010671030815050664,0.015613238510854647,-0.1499829642263507,0.00010052636107877844,2.008088270319353,0.15001585133097198,4.246731154150241e-05,1.0078383820874983,0.2997969560219688,-0.010771557176129442,-0.984636649721,-0.00020185953535387102,-0.010713498126592166,1.051482961939367,0.9846366704125269,0.15,0.0,0.013143507392239887,0.15,0.0,-0.0001828838826867826,0.05,0.0,-0.00011653873716969298,5,5,3
1.0482372251091276,0.14951404258704223,-0.02058952224443762,0.04571967010241338,-0.1499864106839288,-1.719379503641352e-05,2.018182420889671,0.15001922378859794,-3.5273311882943305e-05,1.0025175550067142,0.299500453270971,-0.020572328449401205,-0.9699451957805434,-0.00050518120155571,-0.020554248932554676,1.0462991778674766,0.9699453273385068,0.05,0.0,-0.6,0.15,0.0,-8.034228875896998e-05,0.05,0.0,-1.1169327414377173e-05,3,5,3
1.0689199776294502,0.14873018029611212,-0.06087041982636179,0.07549459941488187,-0.14998105351214744,6.512694164497204e-05,2.028333568115614,0.1500183411603372,-0.0001734194488817359,0.9934253782145683,0.2987112338082596,-0.060935546768006756,-0.9594135904861638,-0.001288160864225063,-0.06069700037748005,1.0373631877428515,0.9594144552631905,0.2,0.0,0.03250413999304771,0.15,0.0,-0.00012982311696267522,0.05,0.0,0.00019899197227479912,0,5,3
1.0901654974089554,0.14696884651454373,-0.09895487546596016,0.10545177372495292,-0.14997554147036063,0.00014465968027016921,2.038472874562027,0.15001481458101115,-0.00023102020333606532,0.9847137236840025,0.29694438798490436,-0.09909953514623032,-0.9483073771530715,-0.003045968066467425,-0.09872385526262409,1.0285120743906428,0.9483122689728314,0.0,0.0,0.09553833680819712,0.15,0.0,-0.00025149784746830185,0.05,0.0,0.0002971483683403794,8,5,3
1.1002992193110177,0.14592078749585885,-0.1034520729942131,0.13557685047057597,-0.14997314912268125,1.8326569509429298e-05,2.0485091670046915,0.15000854002681882,-0.00032539076245090726,0.9647223688404417,0.29589393661854013,-0.10347039956372253,-0.9482099476936738,-0.0040877525309599705,-0.1031266822317622,1.0090800120251762,0.948218758845233,0.1,0.0,0.15853581434548034,0.15,0.0,-0.0001774444282806904,0.05,0.0,0.0004596193876212961,2,5,3
1.1213323975696678,0.14383398356123006,-0.09797137489366477,0.16037013376549317,-0.14997478152126942,-5.930654297020271e-06,2.0562492308865195,0.150003558764279,-0.0004004423486504461,0.9609622638041747,0.2938087650824995,-0.09796544423936775,-0.9349168333168516,-0.006169575203048949,-0.09757093254501432,1.0048741527648861,0.9349371898033556,0.2,0.0,0.1687746465981636,0.15,0.0,1.0630898939161795e-05,0.05,0.0,0.0005888009753795062,0,5,3
1.1643351311714665,0.14075825248557763,-0.02699163776670874,0.2002713456871077,-0.1499670827848956,0.00011292238392237824,2.06939159765944,0.14999983069548664,-0.0002872880181875497,0.9640637854843588,0.29072533527047323,-0.02710456015063112,-0.9050564664879737,-0.009241578209909007,-0.02670434974852119,1.006945978218574,0.9051036483737686,0.05,0.0,0.16750755699991202,0.15,0.0,-0.00019212100698197518,0.05,0.0,0.00047296357288020813,7,5,3
1.1840267786220642,0.14092333010090713,0.012150082372601883,0.22538165315083633,-0.14996210648592445,7.498426588217154e-05,2.077606380754761,0.15000049922057043,-0.00013113427946189295,0.9586451254712278,0.2908854365868316,0.01207509810671971,-0.8935796021326967,-0.009077169119663303,0.012281216652063776,1.0018057764896635,0.8936257048378003,0.15,0.0,-0.6,0.15,0.0,-0.00031068212290090804,0.05,0.0,0.0001950373506247145,1,5,3
1.2132742711455557,0.14027773226769413,-0.030072974557979405,0.2554498185225234,-0.14996953279900663,-8.766128270875033e-05,2.0874981815584364,0.1500038472862938,-6.318700765096718e-05,0.9578244526230324,0.29024726506670073,-0.029985313275270653,-0.8742239104128806,-0.009726115018599657,-0.03000978755032844,1.0008352296563663,0.8742780123341449,0.15,0.0,0.012021215863973745,0.15,0.0,-0.00012200744224763838,0.05,0.0,8.195622383116884e-05,1,5,3
