AEX,AEY,AEZ,AAX,AAY,AAZ,ABX,ABY,ABZ,REAX,REAY,REAZ,REBX,REBY,REBZ,READ,REBD,AEVX,AEVY,AEVZ,AAVX,AAVY,AAVZ,AABX,AABY,AABZ,Ea,Aa,Ba
1.0116781873848897,0.15000989879390905,-9.911389802780662e-05,-8.272046886534726e-06,-0.14998830414743133,1.8361399573724842e-05,2.001281982721221,0.15001109189628353,-2.57756749993455e-05,1.0116864594317763,0.2999982029413404,-0.00011747529760153145,-0.9896037953363312,-1.193102374480448e-06,-7.333822302846112e-05,1.0552290812736524,0.9896037953370505,0.1,0.0,0.00012495902107258796,0.15,0.0,-2.7567413701915175e-05,0.05,0.0,1.6905249040715013e-06,2,5,3
1.0393049289674055,0.15000251752554186,-0.00022270459356024086,0.0069430934313065035,-0.1499845925327364,7.552897238670628e-05,2.004721499597256,0.15001465436350447,2.8959821102381876e-05,1.0323618355360988,0.2999871100582783,-0.00029823356594694715,-0.9654165706298505,-1.213683796261189e-05,-0.00025166441466262273,1.0750642890881368,0.9654165707061403,0.2,0.0,0.00011567486735682526,0.15,0.0,-0.0001646516827468508,0.05,0.0,-9.22876099629851e-05,4,5,3
1.0777210355277702,0.14921684465355592,-0.07360434430914532,0.05039650235356154,-0.1499768084289757,-0.00011809529025093044,2.0198545946881303,0.15001952464854612,-6.011106328359402e-05,1.0273245331742087,0.29919365308253165,-0.07348624901889439,-0.9421335591603601,-0.0008026799949902019,-0.07354423324586173,1.0700058590991341,0.9421339010943944,0.15,0.0,-0.6,0.15,0.0,-0.00019095847515627042,0.05,0.0,-4.956668333444577e-05,5,5,3
1.1085298343934562,0.14509804993124747,-0.19449063153280072,0.07531934458407041,-0.14997620629051822,-0.00014734045129704965,2.0283335927405277,0.15001834874660475,-0.00017789044797939538,1.033210489809386,0.2950742562217657,-0.19434329108150367,-0.9198037583470715,-0.004920298815357271,-0.19431274108482133,1.0745197685184669,0.9198169183102854,0.15,0.0,-0.6,0.15,0.0,0.00012201505874296357,0.05,0.0,0.0002056731833628543,5,5,3
1.1385451350617624,0.1373368680870984,-0.31353389624065237,0.1052972607277683,-0.1499777419744791,-0.0001801758629469392,2.0384730133283155,0.15001473805812135,-0.00024038775317898712,1.0332478743339941,0.28731461006157755,-0.3133537203777054,-0.8999278782665532,-0.012677869971022937,-0.3132935084874734,1.072450863662552,0.9000171745407652,0.15,0.0,-0.6,0.15,0.0,0.00017180979335085342,0.05,0.0,0.000311454769403485,1,5,3
1.160890157613088,0.12954326820905196,-0.31683435572422486,0.1354274552405815,-0.1499846695359584,-0.00035027289436869856,2.0485092004534344,0.15000835403663765,-0.00033641424287380965,1.0254627023725065,0.2795279377450104,-0.3164840828298562,-0.8876190428403465,-0.02046508582758569,-0.3164979414813511,1.0628779901461418,0.8878549346321973,0.1,0.0,0.6,0.15,0.0,0.0004335267915366897,0.05,0.0,0.00047677457552573456,2,5,3
1.1733386945971072,0.12624511452170295,-0.129044418137705,0.16530063445995233,-0.14999259145050345,-0.0006120186451955364,2.057941383820356,0.15000279440784586,-0.0004200708745821008,1.0080380601371548,0.2762377059722064,-0.12843239949250948,-0.8846026892232488,-0.023757679886142913,-0.1286243472631229,1.0452023731727103,0.88492166045056,0.0,0.0,0.6,0.15,0.0,0.0009768964528727021,0.05,0.0,0.0006207916190538586,8,5,3
1.1811715833517784,0.12583761589109393,-0.017732521240491187,0.19520102500365125,-0.15000411740563854,-0.0006091968806500581,2.0677809918937338,0.14999946956641816,-0.000325500540866337,0.9859705583481272,0.27584173329673245,-0.017123324359841128,-0.8866094085419554,-0.024161853675324224,-0.01740702069962485,1.023829382151862,0.8869385765024226,0.1,0.0,0.6,0.15,0.0,0.0008479286088697458,0.05,0.0,0.000530231581999107,6,5,3
1.2019639961362318,0.12601498870408095,-0.03740948511332408,0.2302512234847744,-0.1500277650007434,-0.0009353012084891576,2.0792446405666523,0.1500003107388181,-0.00010384149027228728,0.9717127726514574,0.27604275370482434,-0.03647418390483492,-0.8772806444304204,-0.023985322034737133,-0.03730564362305179,1.0101610338985192,0.8776084689457844,0.05,0.0,-0.6,0.15,0.0,0.0013226051117747825,0.05,0.0,0.00019424137923468687,7,5,3
1.2130531014792545,0.12495839717052122,-0.15859095928526026,0.25529974349656775,-0.15004718034525902,-0.0010171956249949352,2.087508435983022,0.15000319527500156,-5.804600249733121e-05,0.9577533579826867,0.27500557751578025,-0.15757376366026532,-0.8744553345037673,-0.025044798104480334,-0.15853291328276292,0.9964534923376506,0.8748139081851578,0.05,0.0,-0.6,0.15,0.0,0.0015274601377879395,0.05,0.0,7.64180870745306e-05,3,5,3
