AEX,AEY,AEZ,AAX,AAY,AAZ,ABX,ABY,ABZ,REAX,REAY,REAZ,REBX,REBY,REBZ,READ,REBD,AEVX,AEVY,AEVZ,AAVX,AAVY,AAVZ,AABX,AABY,AABZ,Ea,Aa,Ba
1.0069708823723795,0.1500113127107527,1.242077522527596e-05,-8.27211940650479e-06,-0.14998830414744052,1.836147749097659e-05,1.9999917273137355,0.15001169585188698,1.836682434924419e-05,1.006979154491786,0.2999996168581932,-5.94070226570063e-06,-0.993020844941356,-3.831411342913871e-07,-5.94604912396823e-06,1.0507172729597887,0.99302084494143,0.1,0.0,-1.5448257853658613e-05,0.15,0.0,-2.7567530480279044e-05,0.05,0.0,-6.653640946072642e-05,2,5,3
1.023707671569153,0.1500146302342445,-5.113498494067267e-05,0.015445372221351885,-0.14998216867943132,0.00011265573774291416,2.0067859411474407,0.15001670939739886,9.403484859098555e-05,1.0082622993478012,0.2999967989136758,-0.00016379072268358683,-0.9830782695782876,-2.0791631543670697e-06,-0.00014516983353165822,1.0519462646183824,0.9830782695804863,0.05,0.0,-5.634019866234771e-05,0.15,0.0,-0.00016466430639357714,0.05,0.0,-0.00016332135016389036,7,5,3
1.0344056893573839,0.14993494422854017,-0.022770794963382055,0.04043652551072896,-0.1499814214864542,0.00010568280250764184,2.0151472558811183,0.15002040690605847,6.084284219520569e-05,0.9939691638466549,0.29991636571499436,-0.022876477765889698,-0.9807415665237345,-8.546267751829983e-05,-0.02283163780557726,1.0382314410100035,0.9807415702473806,0.1,0.0,-0.6,0.15,0.0,-0.00019129225099398156,0.05,0.0,-0.00018073574722211736,6,5,3
1.051130757969787,0.14892998031192917,-0.12855519965346862,0.08025326428274403,-0.14997636762885663,-0.00015298470377693874,2.028684851619609,0.1500212205150769,-0.00015669478186839213,0.970877493687043,0.2989063479407858,-0.12840221494969167,-0.9775540936498222,-0.001091240203147742,-0.12839850487160023,1.015848469304026,0.9775547027234365,0.05,0.0,-0.6,0.15,0.0,0.00012941478137755706,0.05,0.0,9.170400725958349e-05,7,5,3
1.0621972253449994,0.14699170821375515,-0.21457954553473002,0.10529712471893528,-0.1499780656543481,-0.00018729978682387614,2.0371571083291053,0.15001827351617894,-0.00020346943090265214,0.9569001006260641,0.29696977386810325,-0.21439224574790613,-0.974959882984106,-0.0030265653024237893,-0.21437607610382736,1.0019225764346484,0.9749645806519903,0.2,0.0,-0.6,0.15,0.0,0.00017147679533467306,0.05,0.0,0.0002285200105484012,4,5,3
1.0838677712766034,0.1403885893370059,-0.36783380631976004,0.1354273278606174,-0.1499851977730147,-0.00035905683905477223,2.04723244094467,0.15001588339490068,-0.00023888623010549233,0.948440443415986,0.2903737871100206,-0.36747474948070524,-0.9633646696680664,-0.00962729405789478,-0.36759492008965455,0.9918952620855327,0.9634127731951346,0.1,0.0,-0.6,0.15,0.0,0.000412096292572338,0.05,0.0,0.00030538469553874283,2,5,3
1.102917199329771,0.13202814329513962,-0.4353215473343082,0.1653006808748962,-0.14999340454578264,-0.0006236873449231594,2.056680059417606,0.15000703436590324,-0.00037245264855432727,0.9376165184548748,0.28202154784092226,-0.43469785998938504,-0.953762860087835,-0.017978891070763614,-0.4349490946857539,0.9791122964839274,0.9539323004317767,0.05,0.0,0.6,0.15,0.0,0.0009476550830351114,0.05,0.0,0.0005114311720507293,3,5,3
1.1153293885292874,0.12639736222955708,-0.405970977705223,0.19010587311218566,-0.15000325845170187,-0.0005992566099995316,2.064848620294465,0.15000438695099425,-0.000355886682579206,0.9252235154171018,0.2764006206812589,-0.40537172109522346,-0.9495192317651777,-0.023607024721437164,-0.4056150910226438,0.9656271830234302,0.9498126463193316,0.05,0.0,0.6,0.15,0.0,0.0009097464206717915,0.05,0.0,0.0005192068538890157,7,5,3
1.1284435926704102,0.12140565353209104,-0.3217739074348746,0.22527648018378968,-0.15002499460948196,-0.0009233859345273044,2.0763499114989377,0.15000327790713455,-0.00015328183127459296,0.9031671124866205,0.271430648141573,-0.3208505215003473,-0.9479063188285275,-0.028597624375043512,-0.3216206256036,0.9430723354165227,0.9483376051781064,0.1,0.0,-0.13551600842095757,0.15,0.0,0.0012631495689770847,0.05,0.0,0.0003285897988866165,6,5,3
1.1365393977054508,0.11879979465232834,-0.357424932961912,0.2602039007429092,-0.15005466032172174,-0.0013163195720969523,2.0878644146583296,0.15000726331773587,-5.130702721020591e-05,0.8763354969625415,0.2688544549740501,-0.3561086133898151,-0.9513250169528789,-0.031207468665407523,-0.35737362593470184,0.9166496720099659,0.9518367475470243,0.0,0.0,-0.6,0.15,0.0,0.0015838620730465464,0.05,0.0,6.884848972601089e-05,8,5,3
1.1428644567490334,0.11605140885912034,-0.4288541829606598,0.29006880512377675,-0.15008329376951268,-0.0009982109730614433,2.0978096532506227,0.1500108627076601,4.480663340066171e-06,0.8527956516252566,0.26613470262863304,-0.42785597198759834,-0.9549451965015894,-0.03395945384853975,-0.4288586636239999,0.8933577689672694,0.9555488333032228,0.05,0.0,-0.19446297730185713,0.15,0.0,0.0018354107478496086,0.05,0.0,-2.5253914103140235e-05,7,5,3
1.1468898834119068,0.11419201236862177,-0.42650893634052905,0.3050578757582848,-0.1500951195773895,-0.0009860005541737563,2.104455157858207,0.15001346761549658,4.4614401269958996e-05,0.841832007653622,0.2642871319460113,-0.4255229357863553,-0.9575652744463004,-0.035821455246874814,-0.426553550741799,0.8823428002893072,0.9582350606617472,0.0,0.0,-0.08221424640089192,0.15,0.0,0.0017960660786007449,0.05,0.0,-0.0001118136535300728,8,5,3
1.1525611485032496,0.11154462380478852,-0.4588706589176975,0.34013345174130233,-0.1501320312711042,-0.0011688020561512213,2.112837799411576,0.1500169191012872,7.86136140164057e-05,0.8124276967619473,0.2616766550758927,-0.4577018568615463,-0.9602766509083263,-0.038472295296498676,-0.4589492725317139,0.8535299844045493,0.961047014346901,0.1,0.0,-0.08225204041468692,0.15,0.0,0.0021990766036237373,0.05,0.0,-0.00017431742525549928,6,5,3
