AEX,AEY,AEZ,AAX,AAY,AAZ,ABX,ABY,ABZ,REAX,REAY,REAZ,REBX,REBY,REBZ,READ,REBD,AEVX,AEVY,AEVZ,AAVX,AAVY,AAVZ,AABX,AABY,AABZ,Ea,Aa,Ba
1.0070792757320124,0.15001198542714098,2.2846414405526582e-05,-8.396129480543399e-06,-0.14998753578552823,3.0214483678843792e-05,1.9999916042105341,0.1500124642121576,3.0209367516385182e-05,1.007087671861493,0.2999995212126692,-7.36806927331721e-06,-0.9929123284785217,-4.787850166332319e-07,-7.3629531108586e-06,1.0508212462370718,0.9929123284786372,0.15,0.0,-1.545769604913967e-05,0.15,0.0,-4.688554840987438e-05,0.05,0.0,-8.686142510938702e-05,5,5,3
1.0303228408160845,0.15001047784997676,-0.006632145683825765,0.015613220863151263,-0.14998296397964575,0.00010053290026822177,2.006785959127628,0.15001670913607051,9.30353710890281e-05,1.0147096199529333,0.2999934418296225,-0.0067326785840939865,-0.9764631183115433,-6.231286093755228e-06,-0.006725181054914793,1.058126494312381,0.9764631183314257,0.05,0.0,-0.6,0.15,0.0,-0.0001627469771206044,0.05,0.0,-0.00019525017681101353,7,5,3
1.0485312864625882,0.14947928255898754,-0.03969956464225126,0.04571961591636742,-0.14998635302117067,-1.4504077824935561e-05,2.0151473178966044,0.15002037553616016,5.477277835352496e-05,1.0028116705462207,0.2994656355801582,-0.039685060564426326,-0.9666160314340162,-0.0005410929771726136,-0.03975433742060478,1.0465710264846482,0.9666161828807011,0.15,0.0,-0.6,0.15,0.0,-9.083322751743462e-05,0.05,0.0,-0.0001500776212930566,1,5,3
1.0674979334223054,0.1486212053257755,-0.027795243652279665,0.07549481038523015,-0.14998098788912512,6.792005211398759e-05,2.0252814466993576,0.15002198355512883,-0.00011373821222122857,0.9920031230370752,0.2986021932149006,-0.027863163704393654,-0.9577835132770522,-0.0014007782293533333,-0.027681505440058436,1.035969819014077,0.9577845376100939,0.05,0.0,0.06128507002365869,0.15,0.0,-0.00010113629250408127,0.05,0.0,9.732880136688844e-05,7,5,3
1.0817002580936814,0.1482788834634869,-0.03729219276686534,0.10545196674348142,-0.14997531838318426,0.0001506143625144766,2.035434671270499,0.1500187822954581,-0.00019541441919241855,0.9762482913502,0.2982542018466712,-0.037442807129379814,-0.9537344131768177,-0.0017398988319712039,-0.037096778347672915,1.0207919941317034,0.9537360002252586,0.15,0.0,-0.6,0.15,0.0,-0.00025920023029907485,0.05,0.0,0.00023051397734343796,5,5,3
1.1070840192106703,0.14607586700670416,-0.1536769684470023,0.13045242695675577,-0.1499721996710907,3.8035747035730067e-05,2.045530653058985,0.15001632332051873,-0.00023184050343115573,0.9766315922539146,0.2960480666777949,-0.15371500419403802,-0.9384466338483146,-0.0039404563138145665,-0.15344512794357112,1.0205164010304177,0.938454906629612,0.1,0.0,-0.6,0.15,0.0,-0.00018606775561506124,0.05,0.0,0.0002933496868046454,6,5,3
1.1301150641420947,0.14130628009646246,-0.24098082200387788,0.1603724252881044,-0.14997445906691662,-2.3199639285097565e-06,2.0551000226308003,0.15000757898620024,-0.0003638559960831177,0.9697426388539904,0.29128073916337904,-0.24097850203994936,-0.9249849584887055,-0.00870129888973778,-0.24061696600779475,1.0125439519443418,0.9250258839798597,0.15,0.0,-0.6,0.15,0.0,-0.00011992995826977265,0.05,0.0,0.0005205207067959156,5,5,3
1.150522048713449,0.1352085131670221,-0.37701000085607994,0.19532639130315693,-0.14996743794203063,0.00010563587681576373,2.0665346792427,0.15000356075559876,-0.0003375758447616769,0.9551956574102922,0.2851759511090527,-0.3771156367328957,-0.9160126305292511,-0.014795047588576665,-0.37667242501131826,0.9968570945859959,0.9161321044053999,0.05,0.0,-0.6,0.15,0.0,-0.00022016580740971185,0.05,0.0,0.0004944945818138601,3,5,3
1.1661213946383673,0.12780254683927886,-0.48493089854301274,0.22538312495478305,-0.1499614232320225,7.74505881484237e-05,2.0763644961731114,0.15000296914108863,-0.00015682933384970085,0.9407382696835842,0.2777639700713014,-0.48500834913116114,-0.9102431015347441,-0.02220042230180977,-0.48477406920916305,0.9808880237402406,0.910513790473252,0.2,0.0,0.6,0.15,0.0,-0.0002929303916464302,0.05,0.0,0.0002809558661262059,0,5,3
1.1863923039469275,0.11666901791614351,-0.5147668902875516,0.2554512707468069,-0.14996873564626803,-8.252417952489113e-05,2.082927130198668,0.15000511381457243,-8.072506123737744e-05,0.9309410332001207,0.26663775356241154,-0.5146843661080267,-0.8965348262517405,-0.033336095898428925,-0.5146861652263143,0.968373326212839,0.897154384691948,0.15,0.0,0.6,0.15,0.0,-0.00013882667407589012,0.05,0.0,0.0001040415432829228,1,5,3
